Created at,Description,Followers Count,Friends Count,Location,Profile Image Url,Statuses Count,User ID,User Name,text
Fri Oct 14 23:13:27 +0000 2022,"$StarkDefi
밸런스작업 No.1 EOS TEAM

EOS 파워볼 
라이언무지 , 피그사다리 , 스플릿
파라문 드타 , 티몬품바
벳이스트 축구 , 야구 , 농구
JW천사악마 ,마리오 , 타조",27.0,1365.0,,http://pbs.twimg.com/profile_images/1538560537008959488/HBd30IOR_normal.jpg,4644.0,1.581060645033681e+18,"이오스팀(💙,🧡)","RT @Naback222: ⛩️Meta Octagon × Naback Giveaway ⛩️

We are giving away @Slugganft

🎁 FREE MINT WL x 2

To enter:
1️⃣ Follow
@Slugganft
@Nab…"
Fri Oct 14 23:13:26 +0000 2022,,88.0,182.0,"Accra,Ghana",http://pbs.twimg.com/profile_images/1525643059643424771/pff2DQIu_normal.jpg,814.0,1.581060644425851e+18,Journeyman Portfolio,@digidividends $META is a value trap. It’s no longer a growth stock that’s why it’s in the IWD etf
Fri Oct 14 23:13:26 +0000 2022,"तस्मात्त्वमुत्तिष्ठ यशो लभस्व
जित्वा शत्रून्भुङ् क्ष्व राज्यं समृद्धम् |
मयैवैते निहता: पूर्वमेव
निमित्तमात्रं भव सव्यसाचिन् || 11-33||

   NOT Jambavan TV 🙂",18496.0,1575.0,,http://pbs.twimg.com/profile_images/1487118514372718592/DryHRNvk_normal.jpg,77552.0,1.5810606429701202e+18,Boomer Jambavan,"RT @Saiarav: The thing about this Meta Wire-trap saga is....Jahanavi is obviously a dumbass reporter, but Varadu is not just a veteran edit…"
Fri Oct 14 23:13:25 +0000 2022,,1.0,5.0,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,328.0,1.5810606380798648e+18,Milton,"RT @SharOBalaa: - Ban the #IRGC funded teams from @Olympics 
- Ban the #IRGC funded teams from @FIFAWorldCup 
- Ban the Islamic Republic re…"
Fri Oct 14 23:13:23 +0000 2022,,7.0,108.0,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,3799.0,1.581060629775151e+18,Johanna Feuerborn,"RT @DanManShow: I am begging shows to stop being meta just to mock themselves for something criticized by fans, only to then continue to do…"
Fri Oct 14 23:13:22 +0000 2022,,0.0,5.0,,http://pbs.twimg.com/profile_images/1576738679036387328/gq1PXqHE_normal.jpg,9.0,1.5810606252198257e+18,Mitsue Monaghan,whitelist airdrop @CryptoYafo @FidelAl19 @extraMilena @karimsabra86 @AKASHAZERO @Flac0j0nes @Erwinium1 @Meta__Luna… https://t.co/YDMjegVgYy
Fri Oct 14 23:13:18 +0000 2022,"Investigadora @INIFAP CE La Laguna, especialista en crianza de becerras y vaquillas de reemplazo lecheras",20.0,120.0,"Torreón, Coahuila, México",http://pbs.twimg.com/profile_images/1550246816309977088/-fA3F-9L_normal.jpg,502.0,1.5810606082118533e+18,Karla Rodríguez Hernández,RT @NaturePortfolio: A meta-analysis published in @NatureMedicine found weak or no evidence of associations between unprocessed red meat co…
Fri Oct 14 23:13:14 +0000 2022,"No.340, No.2236, No.2235

#3landers #NFT #NFTcollecter",2.0,211.0,,http://pbs.twimg.com/profile_images/1577322386059595778/d34w4wYU_normal.jpg,209.0,1.5810605929743114e+18,"2nd(💙,🧡)","RT @Naback222: ⛩️Meta Octagon × Naback Giveaway ⛩️

We are giving away @Slugganft

🎁 FREE MINT WL x 2

To enter:
1️⃣ Follow
@Slugganft
@Nab…"
Fri Oct 14 23:13:13 +0000 2022,"She/Her, transgender lesbian
-
interest in writing, hoping to have a novel published someday
-
Suggestive RTs",138.0,2077.0,follows =/= full endorsements,http://pbs.twimg.com/profile_images/1577037608349274119/xPow9cdi_normal.jpg,38207.0,1.5810605896775803e+18,ElasticPlasticSpasticFantastic,"RT @seldo: The metaverse video in which they said they've added feet was faked, they have still not cracked the technology for adding legs.…"
Fri Oct 14 23:13:13 +0000 2022,certified girlfriend lover with a million years of experience you could never dispute.,11.0,37.0,,http://pbs.twimg.com/profile_images/1556101254929125376/QpdWPwez_normal.jpg,166.0,1.581060587366142e+18,dee,RT @Trogort: My last two tweets that were about cocks just happened to pop off. Is this the Twitter meta? Penis?
Fri Oct 14 23:13:10 +0000 2022,"Likes to read, write, game, watch films and eat. She/they.",448.0,4215.0,,http://pbs.twimg.com/profile_images/1417896998913642500/7vwkgkK8_normal.jpg,8949.0,1.5810605739234877e+18,Maggie Tan,"RT @seldo: The metaverse video in which they said they've added feet was faked, they have still not cracked the technology for adding legs.…"
Fri Oct 14 23:13:06 +0000 2022,this is my second acc. @lpploawinss got suspended so don't reroll me 😭 #YnahGives #thankswoniee #kaliversion,58.0,3847.0,,http://pbs.twimg.com/profile_images/1565323934349737985/9lwHSc3a_normal.jpg,18632.0,1.5810605593775514e+18,manifestingwinzdissept☘️☘️,"RT @Mailuvss_: $30 | 420.000 IDR • 16 hrs 

– like, retweet &amp; follow @SWAGGA_Meta"
Fri Oct 14 23:13:04 +0000 2022,Digital Art Collective providing opportunities to marginalized communities 🏳️‍⚧️✊🏿✊🏽✊🏻🏳️‍🌈 | 🪩MetaMasquerade Nov ‘22 | ⬇️NFT Virtual Galleries,3633.0,1623.0,"Los Angeles, CA",http://pbs.twimg.com/profile_images/1462529214255869955/_ugPiJkz_normal.jpg,4369.0,1.58106055197039e+18,50mmCollective.eth | Meta Masquerade’22 🎭,"Don’t forget to submit to the Meta Masquerade Open Call! 

Selected artists get priority on the guest list ✨🎭

https://t.co/lnIt1nO7uK"
Fri Oct 14 23:13:04 +0000 2022,,75.0,494.0,Chile,http://pbs.twimg.com/profile_images/889231961969111047/s5sv-uH2_normal.jpg,3859.0,1.5810605495125565e+18,Jose Chavez Martinez,"RT @PessoaBrain: 𝗖𝗲𝗻𝘁𝗿𝗮𝗹 𝗮𝘂𝘁𝗼𝗻𝗼𝗺𝗶𝗰 𝘀𝘆𝘀𝘁𝗲𝗺 𝗿𝗲𝘃𝗶𝘀𝗶𝘁𝗲𝗱
""The central autonomic system revisited – convergent evidence for a regulatory role of…"
Fri Oct 14 23:13:02 +0000 2022,,9.0,198.0,,http://pbs.twimg.com/profile_images/1087113994765250565/B4hEbeK3_normal.jpg,34067.0,1.5810605425881252e+18,Xaldreca,"RT @seldo: The metaverse video in which they said they've added feet was faked, they have still not cracked the technology for adding legs.…"
Fri Oct 14 23:13:00 +0000 2022,Practically magic,32.0,1.0,,http://pbs.twimg.com/profile_images/884071297713487872/QB31wgoJ_normal.jpg,33459.0,1.5810605338430136e+18,localhostscience,"A systematic review and meta-analysis of healthy and patient populations (38,008 participants) finds that lower hea… https://t.co/dHNG3HoVvf"
Fri Oct 14 23:12:58 +0000 2022,"she/her | 22 | Hi there! I’m a mostly chill Kaiju/Dinosaur fan, so don’t feel afraid to chat. (read pinned thread pls,| Multifandom Account: @SamGammaCrow",2050.0,507.0,Arizona,http://pbs.twimg.com/profile_images/1575583472269131776/SGR4y0qP_normal.jpg,33290.0,1.581060523554091e+18,SamGojiCrow 🎃,@MSquire1 @jack_muth Well done meta lol
Fri Oct 14 23:12:58 +0000 2022,Co-founder and CTO @circleboom. ⛰️ 🚴‍♀️ 🛶,845.0,842.0,"Cherry Hill, NJ",http://pbs.twimg.com/profile_images/1473353908374446085/FR9y6zG-_normal.jpg,7492.0,1.5810605232646144e+18,Atakan,RT @viveka: I’ve been working with virtual worlds for 25 years now. I’ve seen some shit. But Meta showcasing their intent to perfectly repl…
Fri Oct 14 23:12:57 +0000 2022,Marketing Specialist | Community Manager | Gamer| Streamer,11.0,33.0,,http://pbs.twimg.com/profile_images/1569491172032221185/fQvXXGwj_normal.jpg,7.0,1.581060522660991e+18,Pixen Gaming,"RT @UploadVR: Here's how to watch Meta Connect 2022 to see all the latest VR &amp; AR news live:

https://t.co/cT6LyYMb2B https://t.co/3fLjzEfz…"
Fri Oct 14 23:12:55 +0000 2022,"All I do investigate stocks that are trending. Basically, I retweet stocks from top $FURU  📈

Follow me to find great tweets. I love you all ❤",87.0,148.0,Gotham City ,http://pbs.twimg.com/profile_images/1446261622268379138/JFHxITrB_normal.jpg,4325.0,1.5810605133454746e+18,BatMoney,"RT @MrMikeInvesting: $MMAT / $MMTLP 🔥
Meta Is hosting an event October 21-22 2022 In Lisbon, Portugal

I expect the S1A to be released some…"
Fri Oct 14 23:12:54 +0000 2022,,49.0,2494.0,,http://pbs.twimg.com/profile_images/1572795672658841600/CyVRvBce_normal.jpg,15473.0,1.5810605098306232e+18,✨️MANIFESTING WINS✨️,"RT @Mailuvss_: $30 | 420.000 IDR • 16 hrs 

– like, retweet &amp; follow @SWAGGA_Meta"
Fri Oct 14 23:12:52 +0000 2022,"Follow  dile back paben inshallah...
https://t.co/dkUC87QBcR join my chenel",81.0,2445.0,,http://pbs.twimg.com/profile_images/1539469106126426113/NlBFHWXk_normal.jpg,6640.0,1.5810604992819405e+18,Md Noyon Islam,"RT @ms_pilots: Meta-Stake Pilots (#MSP)👨‍✈️ is a new #P2E Crypto #Game🎮.

MSP Includes #NFT 📸 and #staking. Have PASSIVE INCOMES with MSP G…"
Fri Oct 14 23:12:51 +0000 2022,"Co-founder @pbdlab, develop data privacy culture and collaborative measures for future data society. Let’s make collaboration for sustainable society together!",61678.0,44443.0,"Tokyo-to, Japan",http://pbs.twimg.com/profile_images/1062357613289979909/NLvrLDsv_normal.jpg,315993.0,1.5810604961320428e+18,Kohei Kurihara - Privacy for all together 🌍,RT @kuriharan: Check it. Meta’s New Quest Pro VR Headset Harvests Personal Data Right Off Your Face https://t.co/hUNJ4A8vPL via @wired #tec…
Fri Oct 14 23:12:51 +0000 2022,"Professor, Ph.D, FASM, FIMF, researcher of Material Science, Electrochemistry, Biofilm, Bacteriology, Virology & E-learning",58.0,214.0,"Suzuka-shi, Mie",http://pbs.twimg.com/profile_images/1075432034212794368/_ximkmEl_normal.jpg,186.0,1.5810604957290373e+18,Hideyuki Kanematsu,RT @SpringerEdu: #Free2Read An examination of the effect of feedback on meta-ignorance of mental illness public stigma https://t.co/aF70dEq…
Fri Oct 14 23:12:50 +0000 2022,,43.0,109.0,,http://pbs.twimg.com/profile_images/1574766491521765378/Cz-XOISo_normal.jpg,11299.0,1.581060493149868e+18,زبانزد پارسی,"RT @SharOBalaa: In Ardebil #Iran Regime forces brutally attacked a highschool and beaten students, 7 injured severely and one is killed. 
T…"
Fri Oct 14 23:12:49 +0000 2022,,0.0,3.0,,http://pbs.twimg.com/profile_images/1572665110568767491/48Fse-jd_normal.png,23.0,1.5810604878730609e+18,SoManyTales,This is great news! @proweezus @wilder_meta @JMochk @venummb_NFT @Crypsin1 @MrChinea @mrsmedoteth @cryptocat_ish… https://t.co/b4ktT7EcoZ
Fri Oct 14 23:12:48 +0000 2022,Phd student,38.0,51.0,,http://pbs.twimg.com/profile_images/1579867390707367937/47HmSFjN_normal.jpg,117.0,1.5810604813803274e+18,ilya,"RT @SharOBalaa: In Ardebil #Iran Regime forces brutally attacked a highschool and beaten students, 7 injured severely and one is killed. 
T…"
Fri Oct 14 23:12:47 +0000 2022,"🏆 BEST K-POP — #Lisa 
We love you❤️ LISA",831.0,2359.0,ประเทศไทย,http://pbs.twimg.com/profile_images/1571104960108199937/uB2HBdVN_normal.jpg,70390.0,1.5810604804995195e+18,LISA 👸 LALISA,"15-16   ขอให้สนุกและปลอดภัยนะ
I’m voting for BLACKPINK (@BLACKPINK) for Favorite K-pop Artist at the #AMAs 

💛K-pop… https://t.co/4wSlJ4LiW2"
Fri Oct 14 23:12:47 +0000 2022,"a Realist wandering thru the🌳's & Down the🐇⛳'s.
🧘‍♂️Yoga🧘‍♀️🐂
OpinionsInMYMetaMindBlog💙💜❤❤️‍🔥💚 GoodPeople🐆🦕🦄🐳🐶 SafeRoomForCreative&DMsOpen☕🪴🫖🏺",40.0,382.0,SunnnnnnySD☀️SoCali🌌,http://pbs.twimg.com/profile_images/1573357437372928000/R5xdLOJu_normal.jpg,13230.0,1.5810604797152256e+18,🌕Ind'y85🎃,"Nervous, anxious, can't do anything but laugh night... My bad yall...🧘‍♂️ https://t.co/34f0JhRpC2"
Fri Oct 14 23:12:46 +0000 2022,"Shitposting Australian who makes YouTube videos when he can be fucked to.
Mate/Cunt",21.0,434.0,,http://pbs.twimg.com/profile_images/959918934165090304/B6xbbxw9_normal.jpg,9570.0,1.5810604755418685e+18,SomeNumberOfKnives,"RT @DanManShow: I am begging shows to stop being meta just to mock themselves for something criticized by fans, only to then continue to do…"
Fri Oct 14 23:12:37 +0000 2022,"Work in silence, Let the some success make some noise",303.0,1697.0,,http://pbs.twimg.com/profile_images/1306650466156077056/N11UL-XN_normal.jpg,1338.0,1.5810604386994217e+18,Lori Pucketi,"RT @VirtualMetaNews: 🌪 Airdrop Contract Information

💰 Name: Virtual Meta
💰Symbol VMS
💰Decimals: 18
💰Contract address: 0xa2e5fdcb1489c1ed63…"
Fri Oct 14 23:12:35 +0000 2022,"An 18y/o aspiring artist who loves visual love novels. Feel wecome here!
🌺Fan-art/self-insert/maybe oc's🌺
🇨🇴♀️⚡",375.0,665.0,,http://pbs.twimg.com/profile_images/1538330581594947587/yij3qpYI_normal.jpg,3297.0,1.5810604265775063e+18,Meta,"RT @lemonwerewolf: my boyfriend!! 

#SunnyDayJack #somethingswrongwithsunnydayjack https://t.co/Y9FcoeYezI"
Fri Oct 14 23:12:34 +0000 2022,,0.0,10.0,,http://pbs.twimg.com/profile_images/1578243179656015873/il3gxhTB_normal.jpg,664.0,1.5810604229537096e+18,Hosein S,"RT @SharOBalaa: - Ban the #IRGC funded teams from @Olympics 
- Ban the #IRGC funded teams from @FIFAWorldCup 
- Ban the Islamic Republic re…"
Fri Oct 14 23:12:32 +0000 2022,"There are two types of people in this world. People that buy DVDs from https://t.co/CTT4kRk7ZB and idiots. Which one are you? Buy now, I have kids to feed.",5503.0,4395.0,IVP Offices aka Bmore MD,http://pbs.twimg.com/profile_images/1384859300376555522/llOo6Hn6_normal.jpg,48904.0,1.5810604150855148e+18,IVPvideos,I appreciate She-Hulk thinking outside of the box but my goodness it was far too meta inside baseball for my liking… https://t.co/210pk3kDGy
Fri Oct 14 23:12:22 +0000 2022,"For WL join Discord: https://t.co/gxQKZTdwlL 

Official Twitter: @ElonPunkNft
Official Website: https://t.co/ywwG4Mt0n5",0.0,1.0,,http://pbs.twimg.com/profile_images/1577546538477359104/OLoC8k2X_normal.png,13.0,1.581060376057512e+18,Amy Baker | INFO in my Page,"🏆WhiteList Winners:

@sethwizard0x,@LTy_V,@InYaFaceCyberS1,@ArvindArul1,@GaiaMusique,@Meta_Spaceship,… https://t.co/8Scg6cSVhH"
Fri Oct 14 23:12:21 +0000 2022,💗💛💙 Writer. Pro Ho Romantic. Screw in the tuna. Hood Ornithologist. 1/2 of Luna's Mamas 🐾,774.0,906.0,At the Wrecka Stow.,http://pbs.twimg.com/profile_images/1571175735024295936/B2BOEjRs_normal.jpg,175286.0,1.581060368058966e+18,Dani,RT @ThatRetro: The first and last issue covers. Literally this was always a comic that skewed on the silly and meta. https://t.co/uPb89qyWip
Fri Oct 14 23:12:20 +0000 2022,"Film director, Scriptwriter, Producer, Photographer, Author.",86.0,100.0,Madrid,http://pbs.twimg.com/profile_images/1485344460351356932/JN9IWiWD_normal.jpg,5900.0,1.581060363625562e+18,natalie kerman,"RT @SharOBalaa: - Ban the #IRGC funded teams from @Olympics 
- Ban the #IRGC funded teams from @FIFAWorldCup 
- Ban the Islamic Republic re…"
Fri Oct 14 23:12:11 +0000 2022,Sky's not the limit,79.0,66.0,,http://pbs.twimg.com/profile_images/1575657406612250628/opi0MEG5_normal.jpg,1878.0,1.581060329823355e+18,Skysnotthelimit,"RT @SharOBalaa: - Ban the #IRGC funded teams from @Olympics 
- Ban the #IRGC funded teams from @FIFAWorldCup 
- Ban the Islamic Republic re…"
Fri Oct 14 23:12:11 +0000 2022,🍀🍀bismillah bigwin🍀🍀,63.0,1509.0,,http://pbs.twimg.com/profile_images/1578377091749335041/gHxAg0S-_normal.jpg,5933.0,1.5810603264430612e+18,🍀didy,"RT @Mailuvss_: $30 | 420.000 IDR • 16 hrs 

– like, retweet &amp; follow @SWAGGA_Meta"
Fri Oct 14 23:12:09 +0000 2022,"Learn trading by completing quests. Explore, accomplish achievements and compete with others. Already a Trading Legend? Use my advanced tools to your advantage.",1181.0,23.0,World,http://pbs.twimg.com/profile_images/1454012556301975553/IhvrEo9Y_normal.png,28481.0,1.5810603186332754e+18,Penke Trading,"I found you a Bearish Engulfing Candle Pattern on the daily chart of Meta Materials Inc Preferred.

 $MMTLP #MMTLP… https://t.co/HJds1MqbG8"
Fri Oct 14 23:12:00 +0000 2022,The Tech Oversight Project is a nonprofit dedicated to holding Big Tech accountable by passing comprehensive antitrust legislation.,1178.0,346.0,,http://pbs.twimg.com/profile_images/1480978751575842816/xwD1r4-L_normal.jpg,663.0,1.5810602806703636e+18,The Tech Oversight Project,"🤯A MILLION accounts @meta?! Protect your users' privacy! 
https://t.co/mT2rxaZYhf"
Fri Oct 14 23:11:58 +0000 2022,🖥 5 YEARS OF EXPERIENCE ☎ ALL SOCIAL MEDIA ACCOUNT RECOVERIES 🔩 RETRIEVING OF BLACKMAILING PICS 🛂 HACKING AND SPYING ⚠,1241.0,1172.0,,http://pbs.twimg.com/profile_images/1573469475462053897/wNlsXZhh_normal.jpg,3653.0,1.5810602738755625e+18,Cyber_crackks on Instagram,"Send in your Hacking Issues and get Real  Fast
I'm available 24/7 
#hacking #twitterdown #facebookdown #meta #icloud"
Fri Oct 14 23:11:56 +0000 2022,,30.0,386.0,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,83.0,1.5810602668755558e+18,TheShy,"RT @rationalwalk: What would Ben Graham think of $META?

I have no idea. But I think he would at least take a look at this ""relatively unpo…"
Fri Oct 14 23:11:56 +0000 2022,"#BNBHolder #Binance lover, love of #Fintech. Co-founder @ChainAfrik. Lone Ranger #Godahbeg",1019.0,204.0,Nigeria,http://pbs.twimg.com/profile_images/1562779406740996096/MMEjZESR_normal.jpg,1902.0,1.581060265403388e+18,Snow❄️,"Do you know any crypto project which utilizes VR tech?

Recommend one for me.
Going to get this bad boy later today… https://t.co/qU18otHtCA"
Fri Oct 14 23:11:56 +0000 2022,Need Doller💸,41.0,2180.0,Jessore. Khulna. Bangladesh ,http://pbs.twimg.com/profile_images/1579895383492206592/KYV0ZUvg_normal.jpg,3799.0,1.581060264467714e+18,sifat,"RT @ms_pilots: Meta-Stake Pilots (#MSP)👨‍✈️ is a new #P2E Crypto #Game🎮.

MSP Includes #NFT 📸 and #staking. Have PASSIVE INCOMES with MSP G…"
Fri Oct 14 23:11:51 +0000 2022,they/them/evil | Creator of @ZombieMaids | pfp: @LoreleiChinami | Banner: @TheGhoulieGamer @Luci_ferruwu | 🎨: #magusART #magusLEWD | NO MINORS,774.0,496.0,throne.me/u/scarletmagus,http://pbs.twimg.com/profile_images/1575649320455372800/Uwb9EH5E_normal.jpg,13089.0,1.5810602422630072e+18,Scarlet Magus 🖤💀 Horror Vtuber,"$10 BILLION AND ACTUALLY THEY COULDN'T EVEN MAKE LEGS WORK

https://t.co/XqOXEsBVPx"
Fri Oct 14 23:11:49 +0000 2022,3PAzrLXbEM7wtonW7S2cZnyRgyN11smpPU4,0.0,2.0,,http://pbs.twimg.com/profile_images/1572665037092966400/JCj_a37v_normal.png,23.0,1.581060235942572e+18,fortresswallet,to the moon @verified @MazorPrime @Tmys1215 @cohart_co @InfinityLight84 @meta_phrase @dearpeoplenfts @mrblock_com… https://t.co/MkrBuU2MdQ
Fri Oct 14 23:11:49 +0000 2022,Existing,142.0,504.0,"California, USA",http://pbs.twimg.com/profile_images/1332373418449149952/_g7TzM-F_normal.jpg,25736.0,1.58106023399603e+18,SPOOKY SZN ™️,"RT @YgoAnon: Is there any deck I can play where I won't get bullied? I played sky striker and got called a pedo, I played Virtual world and…"
Fri Oct 14 23:11:48 +0000 2022,big win cutie 🥰,89.0,4498.0,,http://pbs.twimg.com/profile_images/1579313244384043009/NUA_ZWLG_normal.jpg,20442.0,1.5810602294368256e+18,JeyK,"RT @Mailuvss_: $30 | 420.000 IDR • 16 hrs 

– like, retweet &amp; follow @SWAGGA_Meta"
Fri Oct 14 23:11:39 +0000 2022,once a lighthearted gal now sarcastic & amazed at wtf is going on,412.0,686.0,,http://pbs.twimg.com/profile_images/951957889169506304/56Wez8rB_normal.jpg,68738.0,1.5810601925689426e+18,hybiscus33,No surprise. Interest rates going up house prices going down. Who benefits? Not homeowners just the banks &amp; politic… https://t.co/5AYQXIAVpE
Fri Oct 14 23:11:37 +0000 2022,-,60.0,1290.0,,http://pbs.twimg.com/profile_images/1570349435993067520/i5TEjVhR_normal.jpg,3920.0,1.5810601844868506e+18,kilyee,"RT @Mailuvss_: $30 | 420.000 IDR • 16 hrs 

– like, retweet &amp; follow @SWAGGA_Meta"
Fri Oct 14 23:11:33 +0000 2022,"""Realize that everything connects to everything else.""
― Leonardo da Vinci

Mathematics & stats of extremes.

Energy, finance, geopolitics, ecology & economics.",2423.0,799.0,,http://pbs.twimg.com/profile_images/1214316090890817536/rGlr5fnM_normal.jpg,19180.0,1.5810601668914135e+18,The Passenger,"@couch_potato111 Sure, we've been sleepwalking into more than one crisis (aka the meta-crisis), Russia is one of ma… https://t.co/SBAT3MICds"
